"source_provider","provider_dataset_id","query_term","title","authors","abstract","source_subjects","field_of_science","storage_size","candidate_score","candidate_keep","candidate_rationale","doi","paper_url","data_links","query_source"
"scientific_data","/10.1038/s41597-020-0438-2","plant functional trait","Table 7_Integrative genomic approaches to unravel genomic regions and candidate genes associated with flag leaf photosynthesis at the reproductive stage in rice.xlsx",,"<p>Photosynthesis is a complex polygenic trait that directly influences crop yield and remains a challenging physiological trait to dissect genetically. This study is novel in its large-scale evaluation of photosynthetic performance across 181 diverse rice accessions, representing six subpopulations, under controlled conditions. By integrating photosynthetic measurements from the flag leaf at the booting stage with genome-wide association studies (GWASs) using 3.7 million high-quality single nucleotide polymorphism (SNP) markers, candidate genes were identified for photosynthesis. A total of 18 putative quantitative trait nucleotides (QTNs) [logarithmic odds (LOD) ≥ 8.0] were identified across the MLMM, FarmCPU, and BLINK models and are dispersed on all chromosomes except 5 and 10, including two QTNs (1-2050328 and 12-11380740) that were commonly identified in two models. Following QTN identification, gene mining analysis revealed 1,091 structural and regulatory genes in flanking regions. Subsequently, fine mapping using the gene haplotype analysis suggested 43 genes, including signaling/regulatory genes (receptor like kinases, F-box, RING, and auxin-responsive genes), gene regulators (histones, NAC/NAM, and PPR), membrane trafficking/transport (Exo70 and ADP-ribosylation factor), stress and defense components (heat shock protein, thionin, and MAC/perforin), and 19 uncharacterized proteins, of which seven genes were further selected as candidate gene using ortholog and regulatory analyses. The candidate genes may associate with photosynthesis, including carotenoid isomerase and various kinases, along with genes involved in stomatal regulation (OsABA4), sugar transport (sugar transporter 14 and UDP-glucose transporter), and leaf development (auxin-responsive genes), collectively contributing to efficient photosynthate production and assimilate translocation. Furthermore, the integration of genomic prediction analyses across GWAS, ridge regression best linear unbiased prediction (RRB), and bootstrap trees (BTS) models identified 44 common SNPs corresponding to these candidate regions, thereby enhancing the accuracy of genomic breeding value estimation across the population. To further explore the phenotypic response of photosynthesis based on subpopulation, five diverse rice accessions were selected for a detailed study of light response (A/Q), carbon dioxide response (A/Ci), and non-photochemical quenching (NPQ), enabling the assessment of photosynthetic variation across diverse genetic backgrounds. This study identified significant putative genomic regions, candidate genes, and a set of SNP markers associated with high photosynthesis in rice accessions, providing valuable resources for plant breeding and genomics-assisted breeding to enhance rice yield.</p>","chlorophyll fluorescence; genomic estimated breeding values; GWAS; haplotype; photosynthesis; rice","chlorophyll fluorescence; genomic estimated breeding values; GWAS; haplotype; photosynthesis; rice",32000,-9,TRUE,"plant_hits=3; trait_hits=1; measurement_hits=1; exclude_hits=3; figshare_reverse=TRUE","/10.1038/s41597-020-0438-2","https://doi.org//10.1038/s41597-020-0438-2","10.6084/m9.figshare.32083029","figshare_reverse"
"scientific_data","/10.1038/s41597-020-0438-2","plant functional trait","Table 5_Integrative genomic approaches to unravel genomic regions and candidate genes associated with flag leaf photosynthesis at the reproductive stage in rice.xlsx",,"<p>Photosynthesis is a complex polygenic trait that directly influences crop yield and remains a challenging physiological trait to dissect genetically. This study is novel in its large-scale evaluation of photosynthetic performance across 181 diverse rice accessions, representing six subpopulations, under controlled conditions. By integrating photosynthetic measurements from the flag leaf at the booting stage with genome-wide association studies (GWASs) using 3.7 million high-quality single nucleotide polymorphism (SNP) markers, candidate genes were identified for photosynthesis. A total of 18 putative quantitative trait nucleotides (QTNs) [logarithmic odds (LOD) ≥ 8.0] were identified across the MLMM, FarmCPU, and BLINK models and are dispersed on all chromosomes except 5 and 10, including two QTNs (1-2050328 and 12-11380740) that were commonly identified in two models. Following QTN identification, gene mining analysis revealed 1,091 structural and regulatory genes in flanking regions. Subsequently, fine mapping using the gene haplotype analysis suggested 43 genes, including signaling/regulatory genes (receptor like kinases, F-box, RING, and auxin-responsive genes), gene regulators (histones, NAC/NAM, and PPR), membrane trafficking/transport (Exo70 and ADP-ribosylation factor), stress and defense components (heat shock protein, thionin, and MAC/perforin), and 19 uncharacterized proteins, of which seven genes were further selected as candidate gene using ortholog and regulatory analyses. The candidate genes may associate with photosynthesis, including carotenoid isomerase and various kinases, along with genes involved in stomatal regulation (OsABA4), sugar transport (sugar transporter 14 and UDP-glucose transporter), and leaf development (auxin-responsive genes), collectively contributing to efficient photosynthate production and assimilate translocation. Furthermore, the integration of genomic prediction analyses across GWAS, ridge regression best linear unbiased prediction (RRB), and bootstrap trees (BTS) models identified 44 common SNPs corresponding to these candidate regions, thereby enhancing the accuracy of genomic breeding value estimation across the population. To further explore the phenotypic response of photosynthesis based on subpopulation, five diverse rice accessions were selected for a detailed study of light response (A/Q), carbon dioxide response (A/Ci), and non-photochemical quenching (NPQ), enabling the assessment of photosynthetic variation across diverse genetic backgrounds. This study identified significant putative genomic regions, candidate genes, and a set of SNP markers associated with high photosynthesis in rice accessions, providing valuable resources for plant breeding and genomics-assisted breeding to enhance rice yield.</p>","chlorophyll fluorescence; genomic estimated breeding values; GWAS; haplotype; photosynthesis; rice","chlorophyll fluorescence; genomic estimated breeding values; GWAS; haplotype; photosynthesis; rice",12282,-9,TRUE,"plant_hits=3; trait_hits=1; measurement_hits=1; exclude_hits=3; figshare_reverse=TRUE","/10.1038/s41597-020-0438-2","https://doi.org//10.1038/s41597-020-0438-2","10.6084/m9.figshare.32082981","figshare_reverse"
"scientific_data","/10.1038/s41597-020-0438-2","plant functional trait","Table 6_Integrative genomic approaches to unravel genomic regions and candidate genes associated with flag leaf photosynthesis at the reproductive stage in rice.xlsx",,"<p>Photosynthesis is a complex polygenic trait that directly influences crop yield and remains a challenging physiological trait to dissect genetically. This study is novel in its large-scale evaluation of photosynthetic performance across 181 diverse rice accessions, representing six subpopulations, under controlled conditions. By integrating photosynthetic measurements from the flag leaf at the booting stage with genome-wide association studies (GWASs) using 3.7 million high-quality single nucleotide polymorphism (SNP) markers, candidate genes were identified for photosynthesis. A total of 18 putative quantitative trait nucleotides (QTNs) [logarithmic odds (LOD) ≥ 8.0] were identified across the MLMM, FarmCPU, and BLINK models and are dispersed on all chromosomes except 5 and 10, including two QTNs (1-2050328 and 12-11380740) that were commonly identified in two models. Following QTN identification, gene mining analysis revealed 1,091 structural and regulatory genes in flanking regions. Subsequently, fine mapping using the gene haplotype analysis suggested 43 genes, including signaling/regulatory genes (receptor like kinases, F-box, RING, and auxin-responsive genes), gene regulators (histones, NAC/NAM, and PPR), membrane trafficking/transport (Exo70 and ADP-ribosylation factor), stress and defense components (heat shock protein, thionin, and MAC/perforin), and 19 uncharacterized proteins, of which seven genes were further selected as candidate gene using ortholog and regulatory analyses. The candidate genes may associate with photosynthesis, including carotenoid isomerase and various kinases, along with genes involved in stomatal regulation (OsABA4), sugar transport (sugar transporter 14 and UDP-glucose transporter), and leaf development (auxin-responsive genes), collectively contributing to efficient photosynthate production and assimilate translocation. Furthermore, the integration of genomic prediction analyses across GWAS, ridge regression best linear unbiased prediction (RRB), and bootstrap trees (BTS) models identified 44 common SNPs corresponding to these candidate regions, thereby enhancing the accuracy of genomic breeding value estimation across the population. To further explore the phenotypic response of photosynthesis based on subpopulation, five diverse rice accessions were selected for a detailed study of light response (A/Q), carbon dioxide response (A/Ci), and non-photochemical quenching (NPQ), enabling the assessment of photosynthetic variation across diverse genetic backgrounds. This study identified significant putative genomic regions, candidate genes, and a set of SNP markers associated with high photosynthesis in rice accessions, providing valuable resources for plant breeding and genomics-assisted breeding to enhance rice yield.</p>","chlorophyll fluorescence; genomic estimated breeding values; GWAS; haplotype; photosynthesis; rice","chlorophyll fluorescence; genomic estimated breeding values; GWAS; haplotype; photosynthesis; rice",40489,-9,TRUE,"plant_hits=3; trait_hits=1; measurement_hits=1; exclude_hits=3; figshare_reverse=TRUE","/10.1038/s41597-020-0438-2","https://doi.org//10.1038/s41597-020-0438-2","10.6084/m9.figshare.32082996","figshare_reverse"
"scientific_data","/10.1038/s41597-020-0438-2","plant functional trait","Table 4_Integrative genomic approaches to unravel genomic regions and candidate genes associated with flag leaf photosynthesis at the reproductive stage in rice.xlsx",,"<p>Photosynthesis is a complex polygenic trait that directly influences crop yield and remains a challenging physiological trait to dissect genetically. This study is novel in its large-scale evaluation of photosynthetic performance across 181 diverse rice accessions, representing six subpopulations, under controlled conditions. By integrating photosynthetic measurements from the flag leaf at the booting stage with genome-wide association studies (GWASs) using 3.7 million high-quality single nucleotide polymorphism (SNP) markers, candidate genes were identified for photosynthesis. A total of 18 putative quantitative trait nucleotides (QTNs) [logarithmic odds (LOD) ≥ 8.0] were identified across the MLMM, FarmCPU, and BLINK models and are dispersed on all chromosomes except 5 and 10, including two QTNs (1-2050328 and 12-11380740) that were commonly identified in two models. Following QTN identification, gene mining analysis revealed 1,091 structural and regulatory genes in flanking regions. Subsequently, fine mapping using the gene haplotype analysis suggested 43 genes, including signaling/regulatory genes (receptor like kinases, F-box, RING, and auxin-responsive genes), gene regulators (histones, NAC/NAM, and PPR), membrane trafficking/transport (Exo70 and ADP-ribosylation factor), stress and defense components (heat shock protein, thionin, and MAC/perforin), and 19 uncharacterized proteins, of which seven genes were further selected as candidate gene using ortholog and regulatory analyses. The candidate genes may associate with photosynthesis, including carotenoid isomerase and various kinases, along with genes involved in stomatal regulation (OsABA4), sugar transport (sugar transporter 14 and UDP-glucose transporter), and leaf development (auxin-responsive genes), collectively contributing to efficient photosynthate production and assimilate translocation. Furthermore, the integration of genomic prediction analyses across GWAS, ridge regression best linear unbiased prediction (RRB), and bootstrap trees (BTS) models identified 44 common SNPs corresponding to these candidate regions, thereby enhancing the accuracy of genomic breeding value estimation across the population. To further explore the phenotypic response of photosynthesis based on subpopulation, five diverse rice accessions were selected for a detailed study of light response (A/Q), carbon dioxide response (A/Ci), and non-photochemical quenching (NPQ), enabling the assessment of photosynthetic variation across diverse genetic backgrounds. This study identified significant putative genomic regions, candidate genes, and a set of SNP markers associated with high photosynthesis in rice accessions, providing valuable resources for plant breeding and genomics-assisted breeding to enhance rice yield.</p>","chlorophyll fluorescence; genomic estimated breeding values; GWAS; haplotype; photosynthesis; rice","chlorophyll fluorescence; genomic estimated breeding values; GWAS; haplotype; photosynthesis; rice",16573,-9,TRUE,"plant_hits=3; trait_hits=1; measurement_hits=1; exclude_hits=3; figshare_reverse=TRUE","/10.1038/s41597-020-0438-2","https://doi.org//10.1038/s41597-020-0438-2","10.6084/m9.figshare.32082948","figshare_reverse"
"scientific_data","/10.1038/s41597-020-0438-2","plant functional trait","Table 3_Integrative genomic approaches to unravel genomic regions and candidate genes associated with flag leaf photosynthesis at the reproductive stage in rice.xlsx",,"<p>Photosynthesis is a complex polygenic trait that directly influences crop yield and remains a challenging physiological trait to dissect genetically. This study is novel in its large-scale evaluation of photosynthetic performance across 181 diverse rice accessions, representing six subpopulations, under controlled conditions. By integrating photosynthetic measurements from the flag leaf at the booting stage with genome-wide association studies (GWASs) using 3.7 million high-quality single nucleotide polymorphism (SNP) markers, candidate genes were identified for photosynthesis. A total of 18 putative quantitative trait nucleotides (QTNs) [logarithmic odds (LOD) ≥ 8.0] were identified across the MLMM, FarmCPU, and BLINK models and are dispersed on all chromosomes except 5 and 10, including two QTNs (1-2050328 and 12-11380740) that were commonly identified in two models. Following QTN identification, gene mining analysis revealed 1,091 structural and regulatory genes in flanking regions. Subsequently, fine mapping using the gene haplotype analysis suggested 43 genes, including signaling/regulatory genes (receptor like kinases, F-box, RING, and auxin-responsive genes), gene regulators (histones, NAC/NAM, and PPR), membrane trafficking/transport (Exo70 and ADP-ribosylation factor), stress and defense components (heat shock protein, thionin, and MAC/perforin), and 19 uncharacterized proteins, of which seven genes were further selected as candidate gene using ortholog and regulatory analyses. The candidate genes may associate with photosynthesis, including carotenoid isomerase and various kinases, along with genes involved in stomatal regulation (OsABA4), sugar transport (sugar transporter 14 and UDP-glucose transporter), and leaf development (auxin-responsive genes), collectively contributing to efficient photosynthate production and assimilate translocation. Furthermore, the integration of genomic prediction analyses across GWAS, ridge regression best linear unbiased prediction (RRB), and bootstrap trees (BTS) models identified 44 common SNPs corresponding to these candidate regions, thereby enhancing the accuracy of genomic breeding value estimation across the population. To further explore the phenotypic response of photosynthesis based on subpopulation, five diverse rice accessions were selected for a detailed study of light response (A/Q), carbon dioxide response (A/Ci), and non-photochemical quenching (NPQ), enabling the assessment of photosynthetic variation across diverse genetic backgrounds. This study identified significant putative genomic regions, candidate genes, and a set of SNP markers associated with high photosynthesis in rice accessions, providing valuable resources for plant breeding and genomics-assisted breeding to enhance rice yield.</p>","chlorophyll fluorescence; genomic estimated breeding values; GWAS; haplotype; photosynthesis; rice","chlorophyll fluorescence; genomic estimated breeding values; GWAS; haplotype; photosynthesis; rice",77516,-9,TRUE,"plant_hits=3; trait_hits=1; measurement_hits=1; exclude_hits=3; figshare_reverse=TRUE","/10.1038/s41597-020-0438-2","https://doi.org//10.1038/s41597-020-0438-2","10.6084/m9.figshare.32082894","figshare_reverse"
"scientific_data","/10.1038/s41597-020-0438-2","plant functional trait","Table 1_Integrative genomic approaches to unravel genomic regions and candidate genes associated with flag leaf photosynthesis at the reproductive stage in rice.xlsx",,"<p>Photosynthesis is a complex polygenic trait that directly influences crop yield and remains a challenging physiological trait to dissect genetically. This study is novel in its large-scale evaluation of photosynthetic performance across 181 diverse rice accessions, representing six subpopulations, under controlled conditions. By integrating photosynthetic measurements from the flag leaf at the booting stage with genome-wide association studies (GWASs) using 3.7 million high-quality single nucleotide polymorphism (SNP) markers, candidate genes were identified for photosynthesis. A total of 18 putative quantitative trait nucleotides (QTNs) [logarithmic odds (LOD) ≥ 8.0] were identified across the MLMM, FarmCPU, and BLINK models and are dispersed on all chromosomes except 5 and 10, including two QTNs (1-2050328 and 12-11380740) that were commonly identified in two models. Following QTN identification, gene mining analysis revealed 1,091 structural and regulatory genes in flanking regions. Subsequently, fine mapping using the gene haplotype analysis suggested 43 genes, including signaling/regulatory genes (receptor like kinases, F-box, RING, and auxin-responsive genes), gene regulators (histones, NAC/NAM, and PPR), membrane trafficking/transport (Exo70 and ADP-ribosylation factor), stress and defense components (heat shock protein, thionin, and MAC/perforin), and 19 uncharacterized proteins, of which seven genes were further selected as candidate gene using ortholog and regulatory analyses. The candidate genes may associate with photosynthesis, including carotenoid isomerase and various kinases, along with genes involved in stomatal regulation (OsABA4), sugar transport (sugar transporter 14 and UDP-glucose transporter), and leaf development (auxin-responsive genes), collectively contributing to efficient photosynthate production and assimilate translocation. Furthermore, the integration of genomic prediction analyses across GWAS, ridge regression best linear unbiased prediction (RRB), and bootstrap trees (BTS) models identified 44 common SNPs corresponding to these candidate regions, thereby enhancing the accuracy of genomic breeding value estimation across the population. To further explore the phenotypic response of photosynthesis based on subpopulation, five diverse rice accessions were selected for a detailed study of light response (A/Q), carbon dioxide response (A/Ci), and non-photochemical quenching (NPQ), enabling the assessment of photosynthetic variation across diverse genetic backgrounds. This study identified significant putative genomic regions, candidate genes, and a set of SNP markers associated with high photosynthesis in rice accessions, providing valuable resources for plant breeding and genomics-assisted breeding to enhance rice yield.</p>","chlorophyll fluorescence; genomic estimated breeding values; GWAS; haplotype; photosynthesis; rice","chlorophyll fluorescence; genomic estimated breeding values; GWAS; haplotype; photosynthesis; rice",236927,-9,TRUE,"plant_hits=3; trait_hits=1; measurement_hits=1; exclude_hits=3; figshare_reverse=TRUE","/10.1038/s41597-020-0438-2","https://doi.org//10.1038/s41597-020-0438-2","10.6084/m9.figshare.32082765","figshare_reverse"
"scientific_data","/10.1038/s41597-020-0438-2","plant functional trait","Table 2_Integrative genomic approaches to unravel genomic regions and candidate genes associated with flag leaf photosynthesis at the reproductive stage in rice.xlsx",,"<p>Photosynthesis is a complex polygenic trait that directly influences crop yield and remains a challenging physiological trait to dissect genetically. This study is novel in its large-scale evaluation of photosynthetic performance across 181 diverse rice accessions, representing six subpopulations, under controlled conditions. By integrating photosynthetic measurements from the flag leaf at the booting stage with genome-wide association studies (GWASs) using 3.7 million high-quality single nucleotide polymorphism (SNP) markers, candidate genes were identified for photosynthesis. A total of 18 putative quantitative trait nucleotides (QTNs) [logarithmic odds (LOD) ≥ 8.0] were identified across the MLMM, FarmCPU, and BLINK models and are dispersed on all chromosomes except 5 and 10, including two QTNs (1-2050328 and 12-11380740) that were commonly identified in two models. Following QTN identification, gene mining analysis revealed 1,091 structural and regulatory genes in flanking regions. Subsequently, fine mapping using the gene haplotype analysis suggested 43 genes, including signaling/regulatory genes (receptor like kinases, F-box, RING, and auxin-responsive genes), gene regulators (histones, NAC/NAM, and PPR), membrane trafficking/transport (Exo70 and ADP-ribosylation factor), stress and defense components (heat shock protein, thionin, and MAC/perforin), and 19 uncharacterized proteins, of which seven genes were further selected as candidate gene using ortholog and regulatory analyses. The candidate genes may associate with photosynthesis, including carotenoid isomerase and various kinases, along with genes involved in stomatal regulation (OsABA4), sugar transport (sugar transporter 14 and UDP-glucose transporter), and leaf development (auxin-responsive genes), collectively contributing to efficient photosynthate production and assimilate translocation. Furthermore, the integration of genomic prediction analyses across GWAS, ridge regression best linear unbiased prediction (RRB), and bootstrap trees (BTS) models identified 44 common SNPs corresponding to these candidate regions, thereby enhancing the accuracy of genomic breeding value estimation across the population. To further explore the phenotypic response of photosynthesis based on subpopulation, five diverse rice accessions were selected for a detailed study of light response (A/Q), carbon dioxide response (A/Ci), and non-photochemical quenching (NPQ), enabling the assessment of photosynthetic variation across diverse genetic backgrounds. This study identified significant putative genomic regions, candidate genes, and a set of SNP markers associated with high photosynthesis in rice accessions, providing valuable resources for plant breeding and genomics-assisted breeding to enhance rice yield.</p>","chlorophyll fluorescence; genomic estimated breeding values; GWAS; haplotype; photosynthesis; rice","chlorophyll fluorescence; genomic estimated breeding values; GWAS; haplotype; photosynthesis; rice",10415,-9,TRUE,"plant_hits=3; trait_hits=1; measurement_hits=1; exclude_hits=3; figshare_reverse=TRUE","/10.1038/s41597-020-0438-2","https://doi.org//10.1038/s41597-020-0438-2","10.6084/m9.figshare.32082852","figshare_reverse"
"scientific_data","/10.1038/s41597-020-0438-2","plant functional trait","Data Sheet 1_Integrative genomic approaches to unravel genomic regions and candidate genes associated with flag leaf photosynthesis at the reproductive stage in rice.docx",,"<p>Photosynthesis is a complex polygenic trait that directly influences crop yield and remains a challenging physiological trait to dissect genetically. This study is novel in its large-scale evaluation of photosynthetic performance across 181 diverse rice accessions, representing six subpopulations, under controlled conditions. By integrating photosynthetic measurements from the flag leaf at the booting stage with genome-wide association studies (GWASs) using 3.7 million high-quality single nucleotide polymorphism (SNP) markers, candidate genes were identified for photosynthesis. A total of 18 putative quantitative trait nucleotides (QTNs) [logarithmic odds (LOD) ≥ 8.0] were identified across the MLMM, FarmCPU, and BLINK models and are dispersed on all chromosomes except 5 and 10, including two QTNs (1-2050328 and 12-11380740) that were commonly identified in two models. Following QTN identification, gene mining analysis revealed 1,091 structural and regulatory genes in flanking regions. Subsequently, fine mapping using the gene haplotype analysis suggested 43 genes, including signaling/regulatory genes (receptor like kinases, F-box, RING, and auxin-responsive genes), gene regulators (histones, NAC/NAM, and PPR), membrane trafficking/transport (Exo70 and ADP-ribosylation factor), stress and defense components (heat shock protein, thionin, and MAC/perforin), and 19 uncharacterized proteins, of which seven genes were further selected as candidate gene using ortholog and regulatory analyses. The candidate genes may associate with photosynthesis, including carotenoid isomerase and various kinases, along with genes involved in stomatal regulation (OsABA4), sugar transport (sugar transporter 14 and UDP-glucose transporter), and leaf development (auxin-responsive genes), collectively contributing to efficient photosynthate production and assimilate translocation. Furthermore, the integration of genomic prediction analyses across GWAS, ridge regression best linear unbiased prediction (RRB), and bootstrap trees (BTS) models identified 44 common SNPs corresponding to these candidate regions, thereby enhancing the accuracy of genomic breeding value estimation across the population. To further explore the phenotypic response of photosynthesis based on subpopulation, five diverse rice accessions were selected for a detailed study of light response (A/Q), carbon dioxide response (A/Ci), and non-photochemical quenching (NPQ), enabling the assessment of photosynthetic variation across diverse genetic backgrounds. This study identified significant putative genomic regions, candidate genes, and a set of SNP markers associated with high photosynthesis in rice accessions, providing valuable resources for plant breeding and genomics-assisted breeding to enhance rice yield.</p>","chlorophyll fluorescence; genomic estimated breeding values; GWAS; haplotype; photosynthesis; rice","chlorophyll fluorescence; genomic estimated breeding values; GWAS; haplotype; photosynthesis; rice",2568574,-9,TRUE,"plant_hits=3; trait_hits=1; measurement_hits=1; exclude_hits=3; figshare_reverse=TRUE","/10.1038/s41597-020-0438-2","https://doi.org//10.1038/s41597-020-0438-2","10.6084/m9.figshare.32082702","figshare_reverse"
"scientific_data","/10.1038/s41597-020-0438-2","plant functional trait","Table 13_Integrative genomic approaches to unravel genomic regions and candidate genes associated with flag leaf photosynthesis at the reproductive stage in rice.xlsx",,"<p>Photosynthesis is a complex polygenic trait that directly influences crop yield and remains a challenging physiological trait to dissect genetically. This study is novel in its large-scale evaluation of photosynthetic performance across 181 diverse rice accessions, representing six subpopulations, under controlled conditions. By integrating photosynthetic measurements from the flag leaf at the booting stage with genome-wide association studies (GWASs) using 3.7 million high-quality single nucleotide polymorphism (SNP) markers, candidate genes were identified for photosynthesis. A total of 18 putative quantitative trait nucleotides (QTNs) [logarithmic odds (LOD) ≥ 8.0] were identified across the MLMM, FarmCPU, and BLINK models and are dispersed on all chromosomes except 5 and 10, including two QTNs (1-2050328 and 12-11380740) that were commonly identified in two models. Following QTN identification, gene mining analysis revealed 1,091 structural and regulatory genes in flanking regions. Subsequently, fine mapping using the gene haplotype analysis suggested 43 genes, including signaling/regulatory genes (receptor like kinases, F-box, RING, and auxin-responsive genes), gene regulators (histones, NAC/NAM, and PPR), membrane trafficking/transport (Exo70 and ADP-ribosylation factor), stress and defense components (heat shock protein, thionin, and MAC/perforin), and 19 uncharacterized proteins, of which seven genes were further selected as candidate gene using ortholog and regulatory analyses. The candidate genes may associate with photosynthesis, including carotenoid isomerase and various kinases, along with genes involved in stomatal regulation (OsABA4), sugar transport (sugar transporter 14 and UDP-glucose transporter), and leaf development (auxin-responsive genes), collectively contributing to efficient photosynthate production and assimilate translocation. Furthermore, the integration of genomic prediction analyses across GWAS, ridge regression best linear unbiased prediction (RRB), and bootstrap trees (BTS) models identified 44 common SNPs corresponding to these candidate regions, thereby enhancing the accuracy of genomic breeding value estimation across the population. To further explore the phenotypic response of photosynthesis based on subpopulation, five diverse rice accessions were selected for a detailed study of light response (A/Q), carbon dioxide response (A/Ci), and non-photochemical quenching (NPQ), enabling the assessment of photosynthetic variation across diverse genetic backgrounds. This study identified significant putative genomic regions, candidate genes, and a set of SNP markers associated with high photosynthesis in rice accessions, providing valuable resources for plant breeding and genomics-assisted breeding to enhance rice yield.</p>","chlorophyll fluorescence; genomic estimated breeding values; GWAS; haplotype; photosynthesis; rice","chlorophyll fluorescence; genomic estimated breeding values; GWAS; haplotype; photosynthesis; rice",164419,-9,TRUE,"plant_hits=3; trait_hits=1; measurement_hits=1; exclude_hits=3; figshare_reverse=TRUE","/10.1038/s41597-020-0438-2","https://doi.org//10.1038/s41597-020-0438-2","10.6084/m9.figshare.32082636","figshare_reverse"
"scientific_data","/10.1038/s41597-021-00835-9","plant functional trait","Data Sheet 1_The relationship between discharge destination and rehospitalization in Chinese patients with heart failure: a cohort study.docx",,"Background<p>The high readmission rate among heart failure (HF) patients is a significant concern, but limited research has explored the relationship between discharge destination and readmission rates in Chinese HF patients.</p>Objective<p>To examine the association between discharge destination and readmission in HF patients.</p>Methods<p>This retrospective cohort study analyzed data from 2,008 HF patients admitted to the Fourth People's Hospital of Zigong City, China, between December 2016 and June 2019. Patients were divided into two groups based on their discharge destination: home and healthcare facility. The primary outcome was readmission within 6 months, with secondary outcomes at 3 months and 28 days. Cox proportional hazards regression and Kaplan–Meier curves were used to assess the relationship, with additional subgroup and interaction analyses for robustness.</p>Results<p>A total of 836 patients with HF were enrolled in this study. Among them, 638 patients were discharged to home, while 198 patients were discharged to healthcare facilities. The multivariable Cox proportional hazards regression model revealed that discharge to healthcare facilities were independently associated with a higher readmission risk compared with discharge to home, adjusted HR 1.26, 95% CI 1.06–1.50, P = 0.009 for readmission within 6 months. Similar trends were observed for readmission within 3 months (HR: 1.26, 95% CI: 1.02–1.55, P = 0.034) and 28 days (HR: 1.53, 95% CI: 1.04–2.26, P = 0.032). Kaplan–Meier analysis (log-rank test P = 0.011) supported the above findings, and the association remained robust in subgroup and sensitivity analyses.</p>Conclusion<p>This study demonstrated that discharge to a healthcare facility was independently associated with an increased readmission risk among HF patients. Discharge destination should be considered as a potential indicator of readmission risk in clinical practice.</p>","China; discharge destination; heart failure; hospitalized patients; rehospitalization","China; discharge destination; heart failure; hospitalized patients; rehospitalization",451070,-16,TRUE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=2; figshare_reverse=TRUE","/10.1038/s41597-021-00835-9","https://doi.org//10.1038/s41597-021-00835-9","10.6084/m9.figshare.32082342","figshare_reverse"
"scientific_data","/10.1038/s41597-021-00835-9","plant functional trait","Table 1_Prevalence and clinical correlates of diabetes in hospitalized heart failure patients: a retrospective study.docx",,"Background<p>Heart failure (HF) and diabetes frequently coexist and are associated with worse outcomes, yet contemporary evidence on the prevalence and clinical correlates of diabetes in hospitalized patients with HF in China remains limited.</p>Methods<p>Data for this study were obtained from Zigong Fourth People’s Hospital. A total of 2,008 adults hospitalized with HF were included, of whom 466 had diabetes. Demographic, clinical, hemodynamic and laboratory variables were extracted from the first admission records. We estimated the prevalence of diabetes and used univariate and multivariable logistic regression to identify factors associated with diabetes. Machine learning models were applied to rank variable importance, and restricted cubic splines were used to explore the shapes of these associations. Sex- and age-stratified analyses were further conducted to assess heterogeneity.</p>Results<p>The prevalence of diabetes among hospitalized patients with HF was 23.21% (95% CI: 21.39–25.13). In multivariable models, female sex, higher systolic blood pressure, statin use, elevated white blood cell (WBC) count, and higher serum potassium were associated with greater odds of diabetes, whereas higher high-density lipoprotein cholesterol (HDL-C) was inversely associated with diabetes (OR = 0.53, 95% CI: 0.37–0.76). WBC, potassium and HDL-C consistently ranked among the top contributors in both machine learning models. Restricted cubic splines revealed a nonlinear association between WBC count and diabetes, while potassium and HDL-C showed monotonic relationships. In stratified analyses, potassium and HDL-C remained associated with diabetes in females and in patients aged ≥70 years.</p>Conclusion<p>In Chinese inpatients with HF, approximately one in four had concomitant diabetes. WBC count, blood pressure, potassium and HDL-C were associated with diabetes status, with some variation across sex and age groups. These findings provide additional evidence on the clinical characteristics associated with diabetes in hospitalized patients with HF.</p>","clinical correlates; diabetes; heart failure; machine learning; prevalence","clinical correlates; diabetes; heart failure; machine learning; prevalence",17901,-16,TRUE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=2; figshare_reverse=TRUE","/10.1038/s41597-021-00835-9","https://doi.org//10.1038/s41597-021-00835-9","10.6084/m9.figshare.32081364","figshare_reverse"
