"source_provider","provider_dataset_id","query_term","title","authors","abstract","source_subjects","field_of_science","storage_size","candidate_score","candidate_keep","candidate_rationale","doi","paper_url","data_links","query_source"
"scientific_data","10.1038/s41597-021-01006-6","epmc_title_plant_trait","AusTraits, a curated plant trait database for the Australian flora.",,,,,,18,TRUE,"plant_hits=2; trait_hits=3; measurement_hits=0; exclude_hits=0; title_override=TRUE","10.1038/s41597-021-01006-6","https://doi.org/10.1038/s41597-021-01006-6",,"europepmc"
"scientific_data","10.1038/s41597-024-03637-x","epmc_title_plant_trait","CoRRE Trait Data: A dataset of 17 categorical and continuous traits for 4079 grassland species worldwide.",,,,,,9,FALSE,"plant_hits=1; trait_hits=1; measurement_hits=1; exclude_hits=0","10.1038/s41597-024-03637-x","https://doi.org/10.1038/s41597-024-03637-x",,"europepmc"
"scientific_data","10.1038/s41597-024-03020-w","epmc_title_plant_trait","Functional trait dataset of European groundwater Amphipoda: Niphargidae and Typhlogammaridae.",,,,,,10,FALSE,"plant_hits=0; trait_hits=2; measurement_hits=1; exclude_hits=0","10.1038/s41597-024-03020-w","https://doi.org/10.1038/s41597-024-03020-w",,"europepmc"
"scientific_data","10.1038/s41597-023-02689-9","epmc_title_plant_trait","The Pelagic Species Trait Database, an open data resource to support trait-based ocean research.",,,,,,0,FALSE,"plant_hits=0; trait_hits=2; measurement_hits=0; exclude_hits=1","10.1038/s41597-023-02689-9","https://doi.org/10.1038/s41597-023-02689-9",,"europepmc"
"scientific_data","10.1038/s41597-024-02980-3","epmc_title_plant_trait","Plant trait and vegetation data along a 1314 m elevation gradient with fire history in Puna grasslands, Perú.",,,,,,10,TRUE,"plant_hits=2; trait_hits=1; measurement_hits=0; exclude_hits=0; title_override=TRUE","10.1038/s41597-024-02980-3","https://doi.org/10.1038/s41597-024-02980-3",,"europepmc"
"scientific_data","10.1038/s41597-023-02678-y","epmc_title_plant_trait","Functional trait dataset of benthic macroinvertebrates in South Korean streams.",,,,,,2,FALSE,"plant_hits=0; trait_hits=2; measurement_hits=1; exclude_hits=1","10.1038/s41597-023-02678-y","https://doi.org/10.1038/s41597-023-02678-y",,"europepmc"
"scientific_data","10.1038/s41597-023-02070-w","epmc_title_plant_trait","MOSAIC - A Unified Trait Database to Complement Structured Population Models.",,,,,,8,FALSE,"plant_hits=0; trait_hits=2; measurement_hits=0; exclude_hits=0","10.1038/s41597-023-02070-w","https://doi.org/10.1038/s41597-023-02070-w",,"europepmc"
"scientific_data","10.1038/s41597-023-02414-6","epmc_title_plant_trait","NZTD - The New Zealand Trait Database for shallow-water marine benthic invertebrates.",,,,,,0,FALSE,"plant_hits=0; trait_hits=2; measurement_hits=0; exclude_hits=1","10.1038/s41597-023-02414-6","https://doi.org/10.1038/s41597-023-02414-6",,"europepmc"
"scientific_data","10.1038/s41597-022-01316-3","epmc_title_plant_trait","A trait database and updated checklist for European subterranean spiders.",,,,,,8,FALSE,"plant_hits=0; trait_hits=2; measurement_hits=0; exclude_hits=0","10.1038/s41597-022-01316-3","https://doi.org/10.1038/s41597-022-01316-3",,"europepmc"
"scientific_data","10.1038/s41597-019-0189-0","epmc_title_plant_trait","PalmTraits 1.0, a species-level functional trait database of palms worldwide.",,,,,,14,FALSE,"plant_hits=0; trait_hits=3; measurement_hits=1; exclude_hits=0","10.1038/s41597-019-0189-0","https://doi.org/10.1038/s41597-019-0189-0",,"europepmc"
"scientific_data","10.1038/s41597-022-01364-9","epmc_title_plant_trait","AnimalTraits - a curated animal trait database for body mass, metabolic rate and brain size.",,,,,,0,FALSE,"plant_hits=0; trait_hits=2; measurement_hits=0; exclude_hits=1","10.1038/s41597-022-01364-9","https://doi.org/10.1038/s41597-022-01364-9",,"europepmc"
"scientific_data","10.1038/sdata.2018.135","epmc_title_plant_trait","A functional trait database for Mediterranean Basin plants.",,,,,,15,TRUE,"plant_hits=1; trait_hits=3; measurement_hits=0; exclude_hits=0","10.1038/sdata.2018.135","https://doi.org/10.1038/sdata.2018.135",,"europepmc"
"scientific_data","10.1038/s41597-020-00697-7","epmc_title_plant_trait","A new comprehensive trait database of European and Maghreb butterflies, Papilionoidea.",,,,,,10,FALSE,"plant_hits=0; trait_hits=2; measurement_hits=1; exclude_hits=0","10.1038/s41597-020-00697-7","https://doi.org/10.1038/s41597-020-00697-7",,"europepmc"
"scientific_data","10.1038/s41597-020-00732-7","epmc_title_plant_trait","DISPERSE, a trait database to assess the dispersal potential of European aquatic macroinvertebrates.",,,,,,4,FALSE,"plant_hits=0; trait_hits=3; measurement_hits=0; exclude_hits=1","10.1038/s41597-020-00732-7","https://doi.org/10.1038/s41597-020-00732-7",,"europepmc"
"scientific_data","10.1038/s41597-021-00814-0","epmc_title_plant_trait","Phytoplankton morpho-functional trait dataset from French water-bodies.",,,,,,8,FALSE,"plant_hits=0; trait_hits=2; measurement_hits=0; exclude_hits=0","10.1038/s41597-021-00814-0","https://doi.org/10.1038/s41597-021-00814-0",,"europepmc"
"scientific_data","10.1038/s41597-024-04254-4","epmc_abstract_measured_traits","A global dataset of tree hydraulic and structural traits imputed from phylogenetic relationships.",,,,,,5,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=1; exclude_hits=0","10.1038/s41597-024-04254-4","https://doi.org/10.1038/s41597-024-04254-4",,"europepmc"
"scientific_data","10.1038/s41597-026-06908-x","epmc_abstract_measured_traits","Wheat historical phenotypic data from European genebanks as an important resource for research and breeding.",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-026-06908-x","https://doi.org/10.1038/s41597-026-06908-x",,"europepmc"
"scientific_data","10.1038/s41597-025-05095-5","epmc_abstract_measured_traits","A century-long monitoring of rice plant height during growth period in central Taiwan.",,,,,,7,FALSE,"plant_hits=1; trait_hits=1; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-05095-5","https://doi.org/10.1038/s41597-025-05095-5",,"europepmc"
"scientific_data","10.1038/s41597-021-00873-3","epmc_abstract_measured_traits","WOODIV, a database of occurrences, functional traits, and phylogenetic data for all Euro-Mediterranean trees.",,,,,,12,TRUE,"plant_hits=2; trait_hits=1; measurement_hits=1; exclude_hits=0","10.1038/s41597-021-00873-3","https://doi.org/10.1038/s41597-021-00873-3",,"europepmc"
"scientific_data","10.1038/s41597-024-03535-2","epmc_abstract_measured_traits","Multi-year aboveground data of minirhizotron facilities in Selhausen.",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-024-03535-2","https://doi.org/10.1038/s41597-024-03535-2",,"europepmc"
"scientific_data","10.1038/s41597-024-04332-7","epmc_abstract_measured_traits","Multi-environment field trials for wheat yield, stability and breeding progress in Germany.",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-024-04332-7","https://doi.org/10.1038/s41597-024-04332-7",,"europepmc"
"scientific_data","10.1038/s41597-024-03598-1","epmc_abstract_measured_traits","Curation of historical phenotypic wheat data from the Czech Genebank for research and breeding.",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-024-03598-1","https://doi.org/10.1038/s41597-024-03598-1",,"europepmc"
"scientific_data","10.1038/s41597-022-01774-9","epmc_abstract_measured_traits","The global spectrum of plant form and function: enhanced species-level trait dataset.",,,,,,7,FALSE,"plant_hits=1; trait_hits=1; measurement_hits=0; exclude_hits=0","10.1038/s41597-022-01774-9","https://doi.org/10.1038/s41597-022-01774-9",,"europepmc"
"scientific_data","10.1038/s41597-020-0529-0","epmc_abstract_measured_traits","Plant traits and vegetation data from climate warming experiments along an 1100 m elevation gradient in Gongga Mountains, China.",,,,,,7,TRUE,"plant_hits=1; trait_hits=1; measurement_hits=0; exclude_hits=0; title_override=TRUE","10.1038/s41597-020-0529-0","https://doi.org/10.1038/s41597-020-0529-0",,"europepmc"
"scientific_data","10.1038/s41597-023-02420-8","epmc_abstract_measured_traits","Chromosome-scale genomes of commercial timber trees (Ochroma pyramidale, Mesua ferrea, and Tectona grandis).",,,,,,3,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-023-02420-8","https://doi.org/10.1038/s41597-023-02420-8",,"europepmc"
"scientific_data","10.1038/s41597-019-0340-y","epmc_abstract_measured_traits","The GenTree Dendroecological Collection, tree-ring and wood density data from seven tree species across Europe.",,,,,,10,TRUE,"plant_hits=2; trait_hits=1; measurement_hits=0; exclude_hits=0","10.1038/s41597-019-0340-y","https://doi.org/10.1038/s41597-019-0340-y",,"europepmc"
"scientific_data","10.1038/s41597-019-0146-y","epmc_abstract_measured_traits","Historical phenotypic data from seven decades of seed regeneration in a wheat ex situ collection.",,,,,,3,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-019-0146-y","https://doi.org/10.1038/s41597-019-0146-y",,"europepmc"
"scientific_data","10.1038/sdata.2018.278","epmc_abstract_measured_traits","Unbalanced historical phenotypic data from seed regeneration of a barley ex situ collection.",,,,,,3,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/sdata.2018.278","https://doi.org/10.1038/sdata.2018.278",,"europepmc"
"scientific_data","10.1038/sdata.2018.79","epmc_abstract_measured_traits","Novel sequences, structural variations and gene presence variations of Asian cultivated rice.",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/sdata.2018.79","https://doi.org/10.1038/sdata.2018.79",,"europepmc"
"scientific_data","10.1038/sdata.2016.2","epmc_abstract_measured_traits","Plant traits, productivity, biomass and soil properties from forest sites in the Pacific Northwest, 1999-2014.",,,,,,10,TRUE,"plant_hits=2; trait_hits=1; measurement_hits=0; exclude_hits=0; title_override=TRUE","10.1038/sdata.2016.2","https://doi.org/10.1038/sdata.2016.2",,"europepmc"
"scientific_data","10.1038/s41597-025-06045-x","epmc_body_leaf_traits","Plant traits and associated ecological data from Afromontane grasslands of Maloti-Drakensberg, South Africa.",,,,,,10,TRUE,"plant_hits=2; trait_hits=1; measurement_hits=0; exclude_hits=0; title_override=TRUE","10.1038/s41597-025-06045-x","https://doi.org/10.1038/s41597-025-06045-x",,"europepmc"
"scientific_data","10.1038/s41597-025-06176-1","epmc_body_leaf_traits","VegVault dataset: linking global paleo-, and neo-vegetation data with functional traits and abiotic drivers.",,,,,,4,FALSE,"plant_hits=0; trait_hits=1; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-06176-1","https://doi.org/10.1038/s41597-025-06176-1",,"europepmc"
"scientific_data","10.1038/s41597-025-05509-4","epmc_body_leaf_traits","Plant traits and associated ecological data from global change experiments and climate gradients in Norway.",,,,,,7,TRUE,"plant_hits=1; trait_hits=1; measurement_hits=0; exclude_hits=0; title_override=TRUE","10.1038/s41597-025-05509-4","https://doi.org/10.1038/s41597-025-05509-4",,"europepmc"
"scientific_data","10.1038/s41597-026-06966-1","epmc_body_leaf_traits","A Global-Scale Time Series Dataset for Groundwater Studies within the Earth System.",,,,,,3,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-026-06966-1","https://doi.org/10.1038/s41597-026-06966-1",,"europepmc"
"scientific_data","10.1038/s41597-023-02189-w","epmc_body_leaf_traits","AraDiv: a dataset of functional traits and leaf hyperspectral reflectance of Arabidopsis thaliana.",,,,,,1,FALSE,"plant_hits=1; trait_hits=1; measurement_hits=1; exclude_hits=1","10.1038/s41597-023-02189-w","https://doi.org/10.1038/s41597-023-02189-w",,"europepmc"
"scientific_data","10.1038/s41597-025-05960-3","epmc_body_leaf_traits","A dataset of carbon parameters for the 24,366 lakes in China from 40-year Landsat observations.",,,,,,4,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=2; exclude_hits=0","10.1038/s41597-025-05960-3","https://doi.org/10.1038/s41597-025-05960-3",,"europepmc"
"scientific_data","10.1038/s41597-023-02467-7","epmc_body_leaf_traits","Plant traits and associated data from a warming experiment, a seabird colony, and along elevation in Svalbard.",,,,,,7,TRUE,"plant_hits=1; trait_hits=1; measurement_hits=0; exclude_hits=0; title_override=TRUE","10.1038/s41597-023-02467-7","https://doi.org/10.1038/s41597-023-02467-7",,"europepmc"
"scientific_data","10.1038/s41597-025-06371-0","epmc_body_leaf_traits","A global hourly gross primary production dataset from 2001 to 2020.",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-06371-0","https://doi.org/10.1038/s41597-025-06371-0",,"europepmc"
"scientific_data","10.1038/s41597-025-06235-7","epmc_body_leaf_traits","EUNIS habitat maps: enhancing thematic and spatial resolution for Europe through machine learning.",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-06235-7","https://doi.org/10.1038/s41597-025-06235-7",,"europepmc"
"scientific_data","10.1038/s41597-025-06050-0","epmc_body_leaf_traits","WOODIV v2, more occurrences, functional traits, and a time-calibrated phylogeny for Euro-Mediterranean trees.",,,,,,10,TRUE,"plant_hits=2; trait_hits=1; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-06050-0","https://doi.org/10.1038/s41597-025-06050-0",,"europepmc"
"scientific_data","10.1038/s41597-025-06436-0","epmc_body_leaf_traits","A global long-term daily multilayer soil moisture dataset derived from machine learning.",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-06436-0","https://doi.org/10.1038/s41597-025-06436-0",,"europepmc"
"scientific_data","10.1038/s41597-025-06225-9","epmc_body_leaf_traits","The Bushland, Texas, alfalfa, soybean, sunflower, and winter wheat evapotranspiration, growth, and yield dataset collections.",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-06225-9","https://doi.org/10.1038/s41597-025-06225-9",,"europepmc"
"scientific_data","10.1038/s41597-025-05719-w","epmc_body_leaf_traits","Leaf carbon nitrogen and phosphorus concentrations in dominant trees across China's forests from 2005 to 2020.",,,,,,9,FALSE,"plant_hits=3; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-05719-w","https://doi.org/10.1038/s41597-025-05719-w",,"europepmc"
"scientific_data","10.1038/s41597-025-06528-x","epmc_body_leaf_traits","A comprehensive UK crop yield dataset incorporating satellite, weather, and soil type information.",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-06528-x","https://doi.org/10.1038/s41597-025-06528-x",,"europepmc"
"scientific_data","10.1038/s41597-026-06732-3","epmc_body_leaf_traits","A 500-m Agricultural Drought Impact Dataset in China's Main Grain Region: Toward Impact-Based Drought Monitoring.",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-026-06732-3","https://doi.org/10.1038/s41597-026-06732-3",,"europepmc"
"scientific_data","10.1038/s41597-025-06356-z","epmc_body_leaf_traits","A global 400-m high-resolution soil moisture dataset derived from multi-sensor remote sensing observations.",,,,,,-6,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=1; exclude_hits=1","10.1038/s41597-025-06356-z","https://doi.org/10.1038/s41597-025-06356-z",,"europepmc"
"scientific_data","10.1038/s41597-025-06485-5","epmc_body_leaf_traits","Ecological Integrity Index, timely annual tracking of biodiversity change.",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-06485-5","https://doi.org/10.1038/s41597-025-06485-5",,"europepmc"
"scientific_data","10.1038/s41597-025-05244-w","epmc_body_leaf_traits","Correction: A global dataset of tree hydraulic and structural traits imputed from phylogenetic relationships.",,,,,,5,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=1; exclude_hits=0","10.1038/s41597-025-05244-w","https://doi.org/10.1038/s41597-025-05244-w",,"europepmc"
"scientific_data","10.1038/s41597-026-06611-x","epmc_body_leaf_traits","A large-scale, multitask, multisensory dataset for climate-aware crop monitoring in the US from 2018-2022.",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-026-06611-x","https://doi.org/10.1038/s41597-026-06611-x",,"europepmc"
"scientific_data","10.1038/s41597-025-05354-5","epmc_body_wood_root_traits","Plot and landscape-level estimates of tree biomass and carbon stocks in Panama's mangrove Important Bird Areas.",,,,,,3,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-05354-5","https://doi.org/10.1038/s41597-025-05354-5",,"europepmc"
"scientific_data","10.1038/s41597-025-06503-6","epmc_body_wood_root_traits","Plant community, ecosystem, and abiotic data from a global change experiment in mountain grasslands in Norway.",,,,,,12,FALSE,"plant_hits=4; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-06503-6","https://doi.org/10.1038/s41597-025-06503-6",,"europepmc"
"scientific_data","10.1038/s41597-026-06728-z","epmc_body_wood_root_traits","Critical classification parameters linking species to Plant Functional Type in African ecosystems.",,,,,,6,FALSE,"plant_hits=2; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-026-06728-z","https://doi.org/10.1038/s41597-026-06728-z",,"europepmc"
"scientific_data","10.1038/s41597-025-06361-2","epmc_body_wood_root_traits","Haplotype-resolved T2T genome assembly of the Populus nigra NL-1976.",,,,,,-8,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=1","10.1038/s41597-025-06361-2","https://doi.org/10.1038/s41597-025-06361-2",,"europepmc"
"scientific_data","10.1038/s41597-025-05492-w","epmc_body_wood_root_traits","The Agroforestry Species Switchboard, a global resource to explore information for 107,269 plant species.",,,,,,9,FALSE,"plant_hits=3; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-05492-w","https://doi.org/10.1038/s41597-025-05492-w",,"europepmc"
"scientific_data","10.1038/s41597-024-03305-0","epmc_body_wood_root_traits","Beyond NGS data sharing for plant ecological resilience and improvement of agronomic traits.",,,,,,3,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-024-03305-0","https://doi.org/10.1038/s41597-024-03305-0",,"europepmc"
"scientific_data","10.1038/s41597-024-03162-x","epmc_body_wood_root_traits","LiDAR-based reference aboveground biomass maps for tropical forests of South Asia and Central Africa.",,,,,,3,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-024-03162-x","https://doi.org/10.1038/s41597-024-03162-x",,"europepmc"
"scientific_data","10.1038/s41597-023-02575-4","epmc_body_wood_root_traits","A biomass map of the Brazilian Amazon from multisource remote sensing.",,,,,,-8,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=1","10.1038/s41597-023-02575-4","https://doi.org/10.1038/s41597-023-02575-4",,"europepmc"
"scientific_data","10.1038/s41597-023-02314-9","epmc_body_wood_root_traits","Plot-level estimates of aboveground biomass and soil organic carbon stocks from Nepal's forest inventory.",,,,,,5,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=1; exclude_hits=0","10.1038/s41597-023-02314-9","https://doi.org/10.1038/s41597-023-02314-9",,"europepmc"
"scientific_data","10.1038/s41597-023-02303-y","epmc_body_wood_root_traits","DOCU-CLIM: A global documentary climate dataset for climate reconstructions.",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-023-02303-y","https://doi.org/10.1038/s41597-023-02303-y",,"europepmc"
"scientific_data","10.1038/s41597-023-02227-7","epmc_body_wood_root_traits","A high spatial resolution dataset of China's biomass resource potential.",,,,,,2,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=1; exclude_hits=0","10.1038/s41597-023-02227-7","https://doi.org/10.1038/s41597-023-02227-7",,"europepmc"
"scientific_data","10.1038/s41597-020-0522-7","epmc_body_wood_root_traits","The Fire and Tree Mortality Database, for empirical modeling of individual tree mortality after fire.",,,,,,3,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-020-0522-7","https://doi.org/10.1038/s41597-020-0522-7",,"europepmc"
"scientific_data","10.1038/s41597-020-0561-0","epmc_body_wood_root_traits","A map of African humid tropical forest aboveground biomass derived from management inventories.",,,,,,3,FALSE,"plant_hits=1; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-020-0561-0","https://doi.org/10.1038/s41597-020-0561-0",,"europepmc"
"scientific_data","10.1038/s41597-019-0196-1","epmc_body_wood_root_traits","The Forest Observation System, building a global reference dataset for remote sensing of forest biomass.",,,,,,-2,FALSE,"plant_hits=2; trait_hits=0; measurement_hits=0; exclude_hits=1","10.1038/s41597-019-0196-1","https://doi.org/10.1038/s41597-019-0196-1",,"europepmc"
"scientific_data","10.1038/s41597-026-06956-3","epmc_body_plant_hydraulics","A 0.1° monthly potential evapotranspiration dataset based on the optimal models over global vegetation zones.",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-026-06956-3","https://doi.org/10.1038/s41597-026-06956-3",,"europepmc"
"scientific_data","10.1038/s41597-025-06119-w","epmc_body_plant_hydraulics","Comparative transcriptomic profiling of field-grown cassava genotypes across season transitions.",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-06119-w","https://doi.org/10.1038/s41597-025-06119-w",,"europepmc"
"scientific_data","10.1038/s41597-025-06415-5","epmc_body_plant_hydraulics","Reconstructing high-quality ground-level ozone records from 1980 to 2012 in central and eastern China.",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-06415-5","https://doi.org/10.1038/s41597-025-06415-5",,"europepmc"
"scientific_data","10.1038/s41597-025-06401-x","epmc_body_plant_hydraulics","The UFLUX ensemble of multiple-scale carbon, water, and energy fluxes.",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-06401-x","https://doi.org/10.1038/s41597-025-06401-x",,"europepmc"
"scientific_data","10.1038/s41597-025-06218-8","epmc_body_plant_hydraulics","MCI GPP: ensembling a global model- and climate-independent gross primary productivity for 2001-2023.",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-06218-8","https://doi.org/10.1038/s41597-025-06218-8",,"europepmc"
"scientific_data","10.1038/s41597-025-06263-3","epmc_body_plant_hydraulics","AgriVision: A Benchmark Dataset for Advancing Real-World Robotic Vision in Densely Fruited Blueberry Crop.",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-06263-3","https://doi.org/10.1038/s41597-025-06263-3",,"europepmc"
"scientific_data","10.1038/s41597-026-06776-5","epmc_body_plant_hydraulics","A Chinese Traditional Opera Video Super-Resolution Dataset Based on the ""Real-world+"" Degradation Fusion.",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-026-06776-5","https://doi.org/10.1038/s41597-026-06776-5",,"europepmc"
"scientific_data","10.1038/s41597-025-05970-1","epmc_body_plant_hydraulics","An HD-EEG Database to dissect Somatosensory Awareness from Task Relevance and Report.",,,,,,0,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-05970-1","https://doi.org/10.1038/s41597-025-05970-1",,"europepmc"
"scientific_data","10.1038/s41597-025-05672-8","epmc_body_plant_hydraulics","Global carbon flux dataset generated by fusing remote sensing and multiple flux networks observation.",,,,,,-8,FALSE,"plant_hits=0; trait_hits=0; measurement_hits=0; exclude_hits=1","10.1038/s41597-025-05672-8","https://doi.org/10.1038/s41597-025-05672-8",,"europepmc"
"scientific_data","10.1038/s41597-025-05908-7","epmc_body_plant_hydraulics","Vessel diameters of 14 basal cerebral arteries assessed in 1000 digital subtraction angiographies.",,,,,,4,FALSE,"plant_hits=0; trait_hits=1; measurement_hits=0; exclude_hits=0","10.1038/s41597-025-05908-7","https://doi.org/10.1038/s41597-025-05908-7",,"europepmc"
